Date,Time,cm_0,cm_50,cm_75,cm_150,cm_250,cm_400
2/7/2018,10:00:00,10.198,0.079,-0.06,-0.143,-0.171,-0.199
2/7/2018,12:00:00,15.605,0.079,-0.06,-0.143,-0.171,-0.199
2/7/2018,14:00:00,18.652,0.079,-0.06,-0.143,-0.171,-0.199
2/7/2018,16:00:00,18.913,0.079,-0.06,-0.143,-0.171,-0.199
2/7/2018,18:00:00,16.201,0.079,-0.06,-0.143,-0.171,-0.199
2/7/2018,20:00:00,11.443,0.079,-0.06,-0.143,-0.171,-0.199
2/7/2018,22:00:00,8.419,0.079,-0.06,-0.143,-0.171,-0.199
3/7/2018,0:00:00,6.636,0.079,-0.06,-0.143,-0.171,-0.199
3/7/2018,2:00:00,6.128,0.079,-0.06,-0.143,-0.171,-0.199
3/7/2018,4:00:00,4.766,0.079,-0.06,-0.143,-0.171,-0.199
3/7/2018,6:00:00,5.642,0.079,-0.06,-0.143,-0.171,-0.199
3/7/2018,8:00:00,10.883,0.079,-0.06,-0.143,-0.171,-0.199
3/7/2018,10:00:00,16.082,0.079,-0.06,-0.143,-0.171,-0.199
3/7/2018,12:00:00,17.938,0.079,-0.06,-0.143,-0.171,-0.199
3/7/2018,14:00:00,21.079,0.079,-0.06,-0.143,-0.171,-0.199
3/7/2018,16:00:00,21.246,0.079,-0.06,-0.143,-0.171,-0.199
3/7/2018,18:00:00,19.555,0.107,-0.06,-0.143,-0.171,-0.199
3/7/2018,20:00:00,15.318,0.107,-0.06,-0.143,-0.171,-0.199
3/7/2018,22:00:00,9.608,0.107,-0.06,-0.143,-0.171,-0.199
4/7/2018,0:00:00,5.693,0.107,-0.06,-0.143,-0.171,-0.199
4/7/2018,2:00:00,5.462,0.107,-0.06,-0.143,-0.171,-0.199
4/7/2018,4:00:00,7.87,0.107,-0.06,-0.143,-0.171,-0.199
4/7/2018,6:00:00,8.17,0.107,-0.06,-0.143,-0.171,-0.199
4/7/2018,8:00:00,11.734,0.107,-0.06,-0.143,-0.171,-0.199
4/7/2018,10:00:00,20.65,0.107,-0.06,-0.143,-0.171,-0.199
4/7/2018,12:00:00,20.65,0.107,-0.06,-0.143,-0.171,-0.199
4/7/2018,14:00:00,17.13,0.135,-0.06,-0.143,-0.171,-0.199
4/7/2018,16:00:00,19.651,0.135,-0.06,-0.143,-0.171,-0.199
4/7/2018,18:00:00,21.008,0.107,-0.06,-0.143,-0.171,-0.199
4/7/2018,20:00:00,15.796,0.107,-0.06,-0.143,-0.171,-0.199
4/7/2018,22:00:00,11.492,0.135,-0.06,-0.143,-0.171,-0.199
5/7/2018,0:00:00,6.914,0.107,-0.06,-0.143,-0.171,-0.199
5/7/2018,2:00:00,4.22,0.107,-0.06,-0.143,-0.171,-0.199
5/7/2018,4:00:00,2.396,0.107,-0.06,-0.143,-0.171,-0.199
5/7/2018,6:00:00,1.67,0.107,-0.06,-0.143,-0.171,-0.199
5/7/2018,8:00:00,10.565,0.107,-0.06,-0.143,-0.171,-0.199
5/7/2018,10:00:00,22.226,0.135,-0.06,-0.143,-0.171,-0.199
5/7/2018,12:00:00,25.258,0.107,-0.06,-0.143,-0.171,-0.199
5/7/2018,14:00:00,25.04,0.135,-0.06,-0.143,-0.171,-0.199
5/7/2018,16:00:00,26.72,0.135,-0.06,-0.143,-0.171,-0.199
5/7/2018,18:00:00,23.16,0.135,-0.06,-0.143,-0.171,-0.199
5/7/2018,20:00:00,18.771,0.135,-0.06,-0.143,-0.171,-0.199
5/7/2018,22:00:00,13.882,0.135,-0.06,-0.143,-0.171,-0.199
6/7/2018,0:00:00,8.494,0.135,-0.06,-0.143,-0.171,-0.199
6/7/2018,2:00:00,5.539,0.135,-0.06,-0.143,-0.171,-0.199
6/7/2018,4:00:00,3.932,0.135,-0.06,-0.143,-0.171,-0.199
6/7/2018,6:00:00,4.506,0.135,-0.06,-0.143,-0.171,-0.199
6/7/2018,8:00:00,14.649,0.163,-0.06,-0.143,-0.171,-0.199
6/7/2018,10:00:00,18.033,0.163,-0.06,-0.143,-0.171,-0.199
6/7/2018,12:00:00,21.27,0.163,-0.06,-0.143,-0.171,-0.199
6/7/2018,14:00:00,11.929,0.163,-0.06,-0.143,-0.171,-0.199
6/7/2018,16:00:00,14.553,0.163,-0.06,-0.143,-0.171,-0.199
6/7/2018,18:00:00,15.819,0.163,-0.06,-0.143,-0.171,-0.199
6/7/2018,20:00:00,13.882,0.163,-0.06,-0.143,-0.171,-0.199
6/7/2018,22:00:00,10.198,0.163,-0.06,-0.143,-0.171,-0.199
7/7/2018,0:00:00,10.222,0.163,-0.06,-0.143,-0.171,-0.199
7/7/2018,2:00:00,8.469,0.163,-0.06,-0.143,-0.171,-0.199
7/7/2018,4:00:00,5.796,0.163,-0.06,-0.143,-0.171,-0.199
7/7/2018,6:00:00,4.818,0.163,-0.06,-0.143,-0.171,-0.199
7/7/2018,8:00:00,5.411,0.163,-0.06,-0.143,-0.171,-0.199
7/7/2018,10:00:00,7.091,0.163,-0.06,-0.143,-0.171,-0.199
7/7/2018,12:00:00,12.05,0.163,-0.06,-0.143,-0.171,-0.199
7/7/2018,14:00:00,18.366,0.163,-0.06,-0.143,-0.171,-0.199
7/7/2018,16:00:00,18.889,0.163,-0.06,-0.143,-0.171,-0.199
7/7/2018,18:00:00,18.699,0.163,-0.06,-0.143,-0.171,-0.199
7/7/2018,20:00:00,13.57,0.163,-0.06,-0.143,-0.171,-0.199
7/7/2018,22:00:00,9.386,0.163,-0.06,-0.143,-0.171,-0.199
8/7/2018,0:00:00,6.914,0.163,-0.06,-0.143,-0.171,-0.199
8/7/2018,2:00:00,3.696,0.163,-0.06,-0.143,-0.171,-0.199
8/7/2018,4:00:00,2.37,0.163,-0.06,-0.143,-0.171,-0.199
8/7/2018,6:00:00,2.262,0.163,-0.06,-0.143,-0.171,-0.199
8/7/2018,8:00:00,9.756,0.163,-0.06,-0.143,-0.171,-0.199
8/7/2018,10:00:00,19.127,0.163,-0.06,-0.143,-0.171,-0.199
8/7/2018,12:00:00,23.617,0.163,-0.06,-0.143,-0.171,-0.199
8/7/2018,14:00:00,28.097,0.163,-0.06,-0.143,-0.171,-0.199
8/7/2018,16:00:00,25.623,0.163,-0.06,-0.143,-0.171,-0.199
8/7/2018,18:00:00,21.843,0.163,-0.06,-0.143,-0.171,-0.199
8/7/2018,20:00:00,17.891,0.163,-0.06,-0.143,-0.171,-0.199
8/7/2018,22:00:00,11.613,0.163,-0.06,-0.143,-0.171,-0.199
9/7/2018,0:00:00,6.813,0.163,-0.06,-0.143,-0.171,-0.199
9/7/2018,2:00:00,3.775,0.163,-0.06,-0.143,-0.171,-0.199
9/7/2018,4:00:00,1.967,0.19,-0.06,-0.143,-0.171,-0.199
9/7/2018,6:00:00,1.859,0.19,-0.06,-0.143,-0.171,-0.199
9/7/2018,8:00:00,11.078,0.19,-0.06,-0.143,-0.171,-0.199
9/7/2018,10:00:00,21.963,0.19,-0.06,-0.143,-0.171,-0.199
9/7/2018,12:00:00,25.963,0.19,-0.06,-0.143,-0.171,-0.199
9/7/2018,14:00:00,30.444,0.19,-0.06,-0.143,-0.171,-0.199
9/7/2018,16:00:00,29.991,0.218,-0.06,-0.143,-0.171,-0.199
9/7/2018,18:00:00,27.063,0.218,-0.06,-0.143,-0.171,-0.199
9/7/2018,20:00:00,19.865,0.218,-0.06,-0.143,-0.171,-0.199
9/7/2018,22:00:00,13.353,0.218,-0.06,-0.143,-0.171,-0.199
10/7/2018,0:00:00,7.419,0.218,-0.06,-0.143,-0.171,-0.199
10/7/2018,2:00:00,4.766,0.218,-0.06,-0.143,-0.171,-0.199
10/7/2018,4:00:00,2.503,0.218,-0.06,-0.143,-0.171,-0.199
10/7/2018,6:00:00,2.128,0.218,-0.06,-0.143,-0.171,-0.199
10/7/2018,8:00:00,11.759,0.218,-0.06,-0.143,-0.171,-0.199
10/7/2018,10:00:00,22.8,0.218,-0.06,-0.143,-0.171,-0.199
10/7/2018,12:00:00,27.875,0.218,-0.06,-0.143,-0.171,-0.199
10/7/2018,14:00:00,32.15,0.246,-0.06,-0.143,-0.171,-0.199
10/7/2018,16:00:00,30.874,0.246,-0.06,-0.143,-0.171,-0.199
10/7/2018,18:00:00,26.329,0.246,-0.06,-0.143,-0.171,-0.199
10/7/2018,20:00:00,20.079,0.246,-0.06,-0.143,-0.171,-0.199
10/7/2018,22:00:00,12.098,0.273,-0.06,-0.143,-0.171,-0.199
11/7/2018,0:00:00,6.484,0.273,-0.06,-0.143,-0.171,-0.199
11/7/2018,2:00:00,3.564,0.273,-0.06,-0.143,-0.171,-0.199
11/7/2018,4:00:00,1.643,0.273,-0.06,-0.143,-0.171,-0.199
11/7/2018,6:00:00,1.153,0.246,-0.06,-0.143,-0.171,-0.199
11/7/2018,8:00:00,12.389,0.273,-0.06,-0.143,-0.171,-0.199
11/7/2018,10:00:00,20.698,0.273,-0.06,-0.143,-0.171,-0.199
11/7/2018,12:00:00,21.008,0.273,-0.06,-0.143,-0.171,-0.199
11/7/2018,14:00:00,26.671,0.273,-0.06,-0.143,-0.171,-0.199
11/7/2018,16:00:00,25.866,0.273,-0.06,-0.143,-0.171,-0.199
11/7/2018,18:00:00,22.753,0.273,-0.06,-0.143,-0.171,-0.199
11/7/2018,20:00:00,16.106,0.273,-0.06,-0.143,-0.171,-0.199
11/7/2018,22:00:00,10.663,0.273,-0.06,-0.143,-0.171,-0.199
12/7/2018,0:00:00,5.437,0.273,-0.06,-0.143,-0.171,-0.199
12/7/2018,2:00:00,2.343,0.273,-0.06,-0.143,-0.171,-0.199
12/7/2018,4:00:00,0.218,0.273,-0.06,-0.143,-0.171,-0.199
12/7/2018,6:00:00,2.128,0.273,-0.06,-0.143,-0.171,-0.199
12/7/2018,8:00:00,8.369,0.273,-0.06,-0.143,-0.171,-0.199
12/7/2018,10:00:00,19.508,0.273,-0.06,-0.143,-0.171,-0.199
12/7/2018,12:00:00,17.51,0.273,-0.06,-0.143,-0.171,-0.199
12/7/2018,14:00:00,21.676,0.273,-0.06,-0.143,-0.171,-0.199
12/7/2018,16:00:00,17.772,0.273,-0.06,-0.143,-0.171,-0.199
12/7/2018,18:00:00,13.69,0.273,-0.06,-0.143,-0.171,-0.199
12/7/2018,20:00:00,11.71,0.273,-0.06,-0.143,-0.171,-0.199
12/7/2018,22:00:00,9.015,0.273,-0.06,-0.143,-0.171,-0.199
13/07/2018,0:00:00,7.015,0.273,-0.06,-0.143,-0.171,-0.199
13/07/2018,2:00:00,6.535,0.273,-0.06,-0.143,-0.171,-0.199
13/07/2018,4:00:00,6.281,0.273,-0.06,-0.143,-0.171,-0.199
13/07/2018,6:00:00,6.484,0.273,-0.06,-0.143,-0.171,-0.199
13/07/2018,8:00:00,6.788,0.273,-0.06,-0.143,-0.171,-0.199
13/07/2018,10:00:00,7.82,0.273,-0.06,-0.143,-0.171,-0.199
13/07/2018,12:00:00,11.904,0.273,-0.06,-0.143,-0.171,-0.199
13/07/2018,14:00:00,15.318,0.273,-0.06,-0.143,-0.171,-0.199
13/07/2018,16:00:00,8.916,0.273,-0.06,-0.143,-0.171,-0.199
13/07/2018,18:00:00,10.834,0.273,-0.06,-0.143,-0.171,-0.199
13/07/2018,20:00:00,9.213,0.273,-0.06,-0.143,-0.171,-0.199
13/07/2018,22:00:00,6.737,0.273,-0.06,-0.143,-0.171,-0.199
14/07/2018,0:00:00,5.847,0.273,-0.06,-0.143,-0.171,-0.199
14/07/2018,2:00:00,4.584,0.273,-0.06,-0.143,-0.171,-0.199
14/07/2018,4:00:00,3.88,0.273,-0.06,-0.143,-0.171,-0.199
14/07/2018,6:00:00,1.859,0.273,-0.06,-0.143,-0.171,-0.199
14/07/2018,8:00:00,7.72,0.273,-0.06,-0.143,-0.171,-0.199
14/07/2018,10:00:00,15.366,0.273,-0.06,-0.143,-0.171,-0.199
14/07/2018,12:00:00,17.106,0.273,-0.06,-0.143,-0.171,-0.199
14/07/2018,14:00:00,21.27,0.273,-0.06,-0.143,-0.171,-0.199
14/07/2018,16:00:00,20.96,0.273,-0.06,-0.143,-0.171,-0.199
14/07/2018,18:00:00,19.793,0.273,-0.06,-0.143,-0.171,-0.199
14/07/2018,20:00:00,16.511,0.273,-0.06,-0.143,-0.171,-0.199
14/07/2018,22:00:00,11.321,0.301,-0.06,-0.143,-0.171,-0.199
15/07/2018,0:00:00,6.788,0.301,-0.06,-0.143,-0.171,-0.199
15/07/2018,2:00:00,5.154,0.301,-0.06,-0.143,-0.171,-0.199
15/07/2018,4:00:00,5.282,0.301,-0.06,-0.143,-0.171,-0.199
15/07/2018,6:00:00,7.645,0.301,-0.06,-0.143,-0.171,-0.199
15/07/2018,8:00:00,11.419,0.301,-0.06,-0.143,-0.171,-0.199
15/07/2018,10:00:00,14.84,0.329,-0.06,-0.143,-0.171,-0.199
15/07/2018,12:00:00,23.328,0.329,-0.06,-0.143,-0.171,-0.199
15/07/2018,14:00:00,28.023,0.329,-0.06,-0.143,-0.171,-0.199
15/07/2018,16:00:00,22.92,0.329,-0.06,-0.143,-0.171,-0.199
15/07/2018,18:00:00,20.698,0.329,-0.06,-0.143,-0.171,-0.199
15/07/2018,20:00:00,15.103,0.329,-0.06,-0.143,-0.171,-0.199
15/07/2018,22:00:00,11.807,0.329,-0.06,-0.143,-0.171,-0.199
16/07/2018,0:00:00,8.668,0.329,-0.06,-0.143,-0.171,-0.199
16/07/2018,2:00:00,5.076,0.356,-0.06,-0.143,-0.171,-0.199
16/07/2018,4:00:00,3.433,0.356,-0.06,-0.143,-0.171,-0.199
16/07/2018,6:00:00,4.662,0.356,-0.06,-0.143,-0.171,-0.199
16/07/2018,8:00:00,11.297,0.356,-0.06,-0.143,-0.171,-0.199
16/07/2018,10:00:00,14.266,0.356,-0.06,-0.143,-0.171,-0.199
16/07/2018,12:00:00,21.891,0.384,-0.06,-0.143,-0.171,-0.199
16/07/2018,14:00:00,27.186,0.384,-0.06,-0.143,-0.171,-0.199
16/07/2018,16:00:00,24.798,0.384,-0.06,-0.143,-0.171,-0.199
16/07/2018,18:00:00,23.521,0.384,-0.06,-0.143,-0.171,-0.199
16/07/2018,20:00:00,17.986,0.384,-0.06,-0.143,-0.171,-0.199
16/07/2018,22:00:00,12.147,0.384,-0.06,-0.143,-0.171,-0.199
17/07/2018,0:00:00,6.051,0.384,-0.06,-0.143,-0.171,-0.199
17/07/2018,2:00:00,4.063,0.412,-0.06,-0.143,-0.171,-0.199
17/07/2018,4:00:00,1.534,0.412,-0.06,-0.143,-0.171,-0.199
17/07/2018,6:00:00,3.354,0.412,-0.06,-0.143,-0.171,-0.199
17/07/2018,8:00:00,11.321,0.412,-0.06,-0.143,-0.171,-0.199
17/07/2018,10:00:00,21.437,0.412,-0.06,-0.143,-0.171,-0.199
17/07/2018,12:00:00,25.089,0.412,-0.06,-0.143,-0.171,-0.199
17/07/2018,14:00:00,27.727,0.439,-0.06,-0.143,-0.171,-0.199
17/07/2018,16:00:00,26.72,0.439,-0.06,-0.143,-0.171,-0.199
17/07/2018,18:00:00,23.28,0.439,-0.06,-0.143,-0.171,-0.199
17/07/2018,20:00:00,18.723,0.439,-0.06,-0.143,-0.171,-0.199
17/07/2018,22:00:00,12.775,0.439,-0.06,-0.143,-0.171,-0.199
18/07/2018,0:00:00,7.444,0.439,-0.06,-0.143,-0.171,-0.199
18/07/2018,2:00:00,8.494,0.439,-0.06,-0.143,-0.171,-0.199
18/07/2018,4:00:00,3.985,0.467,-0.06,-0.143,-0.171,-0.199
18/07/2018,6:00:00,2.53,0.467,-0.06,-0.143,-0.171,-0.199
18/07/2018,8:00:00,12.582,0.467,-0.06,-0.143,-0.171,-0.199
18/07/2018,10:00:00,18.699,0.467,-0.06,-0.143,-0.171,-0.199
18/07/2018,12:00:00,20.055,0.467,-0.06,-0.143,-0.171,-0.199
18/07/2018,14:00:00,19.318,0.495,-0.06,-0.143,-0.171,-0.199
18/07/2018,16:00:00,13.088,0.467,-0.06,-0.143,-0.171,-0.199
18/07/2018,18:00:00,13.642,0.495,-0.06,-0.143,-0.171,-0.199
18/07/2018,20:00:00,11.904,0.495,-0.06,-0.143,-0.171,-0.199
18/07/2018,22:00:00,9.287,0.495,-0.06,-0.143,-0.171,-0.199
19/07/2018,0:00:00,7.293,0.495,-0.06,-0.143,-0.171,-0.199
19/07/2018,2:00:00,4.947,0.495,-0.06,-0.143,-0.171,-0.199
19/07/2018,4:00:00,3.564,0.495,-0.06,-0.143,-0.171,-0.199
19/07/2018,6:00:00,5.693,0.495,-0.06,-0.143,-0.171,-0.199
19/07/2018,8:00:00,10.369,0.495,-0.06,-0.143,-0.171,-0.199
19/07/2018,10:00:00,13.161,0.495,-0.06,-0.143,-0.171,-0.199
19/07/2018,12:00:00,13.185,0.495,-0.06,-0.143,-0.171,-0.199
19/07/2018,14:00:00,15.366,0.495,-0.06,-0.143,-0.171,-0.199
19/07/2018,16:00:00,14.002,0.495,-0.06,-0.143,-0.171,-0.199
19/07/2018,18:00:00,12.968,0.495,-0.06,-0.143,-0.171,-0.199
19/07/2018,20:00:00,11.224,0.495,-0.06,-0.143,-0.171,-0.199
19/07/2018,22:00:00,9.657,0.495,-0.06,-0.143,-0.171,-0.199
20/07/2018,0:00:00,8.618,0.495,-0.06,-0.143,-0.171,-0.199
20/07/2018,2:00:00,8.693,0.495,-0.06,-0.143,-0.171,-0.199
20/07/2018,4:00:00,8.817,0.495,-0.06,-0.143,-0.171,-0.199
20/07/2018,6:00:00,9.213,0.495,-0.06,-0.143,-0.171,-0.199
20/07/2018,8:00:00,9.903,0.522,-0.06,-0.143,-0.171,-0.199
20/07/2018,10:00:00,11.005,0.522,-0.06,-0.143,-0.171,-0.199
20/07/2018,12:00:00,12.05,0.522,-0.06,-0.143,-0.171,-0.199
20/07/2018,14:00:00,13.112,0.522,-0.06,-0.143,-0.171,-0.199
20/07/2018,16:00:00,13.016,0.522,-0.06,-0.143,-0.171,-0.199
20/07/2018,18:00:00,13.69,0.522,-0.06,-0.143,-0.171,-0.199
20/07/2018,20:00:00,12.968,0.522,-0.06,-0.143,-0.171,-0.199
20/07/2018,22:00:00,10.687,0.55,-0.06,-0.143,-0.171,-0.199
21/07/2018,0:00:00,7.77,0.522,-0.06,-0.143,-0.171,-0.199
21/07/2018,2:00:00,8.369,0.55,-0.06,-0.143,-0.171,-0.199
21/07/2018,4:00:00,5.949,0.55,-0.06,-0.143,-0.171,-0.199
21/07/2018,6:00:00,6.204,0.55,-0.06,-0.143,-0.171,-0.199
21/07/2018,8:00:00,11.297,0.55,-0.06,-0.143,-0.171,-0.199
21/07/2018,10:00:00,17.201,0.55,-0.06,-0.143,-0.171,-0.199
21/07/2018,12:00:00,20.674,0.55,-0.06,-0.143,-0.171,-0.199
21/07/2018,14:00:00,15.485,0.55,-0.06,-0.143,-0.171,-0.199
21/07/2018,16:00:00,15.414,0.55,-0.06,-0.143,-0.171,-0.199
21/07/2018,18:00:00,12.534,0.55,-0.06,-0.143,-0.171,-0.199
21/07/2018,20:00:00,12.437,0.577,-0.06,-0.143,-0.171,-0.199
21/07/2018,22:00:00,9.682,0.577,-0.06,-0.143,-0.171,-0.199
22/07/2018,0:00:00,10.345,1.615,-0.06,-0.143,-0.171,-0.199
22/07/2018,2:00:00,9.854,0.989,-0.06,-0.143,-0.171,-0.199
22/07/2018,4:00:00,9.213,0.934,-0.06,-0.143,-0.171,-0.199
22/07/2018,6:00:00,8.494,0.825,-0.06,-0.143,-0.171,-0.199
22/07/2018,8:00:00,6.509,0.825,-0.06,-0.143,-0.171,-0.199
22/07/2018,10:00:00,8.543,0.825,-0.06,-0.143,-0.171,-0.199
22/07/2018,12:00:00,10.369,0.797,-0.06,-0.143,-0.171,-0.199
22/07/2018,14:00:00,12.195,0.797,-0.06,-0.143,-0.171,-0.199
22/07/2018,16:00:00,15.318,0.797,-0.06,-0.143,-0.171,-0.199
22/07/2018,18:00:00,15.891,0.797,-0.06,-0.143,-0.171,-0.199
22/07/2018,20:00:00,11.953,0.797,-0.06,-0.143,-0.171,-0.199
22/07/2018,22:00:00,6.306,0.797,-0.06,-0.143,-0.171,-0.199
23/07/2018,0:00:00,2.396,0.77,-0.06,-0.143,-0.171,-0.199
23/07/2018,2:00:00,0.522,0.77,-0.06,-0.143,-0.171,-0.199
23/07/2018,4:00:00,-0.227,0.77,-0.06,-0.143,-0.171,-0.199
23/07/2018,6:00:00,-0.395,0.77,-0.06,-0.143,-0.171,-0.199
23/07/2018,8:00:00,3.433,0.742,-0.06,-0.143,-0.171,-0.199
23/07/2018,10:00:00,12.678,0.742,-0.06,-0.143,-0.171,-0.199
23/07/2018,12:00:00,18.699,0.742,-0.06,-0.143,-0.171,-0.199
23/07/2018,14:00:00,22.8,0.742,-0.06,-0.143,-0.171,-0.199
23/07/2018,16:00:00,22.106,0.715,-0.06,-0.143,-0.171,-0.199
23/07/2018,18:00:00,19.246,0.715,-0.06,-0.143,-0.171,-0.199
23/07/2018,20:00:00,14.96,0.715,-0.06,-0.143,-0.171,-0.199
23/07/2018,22:00:00,8.22,0.715,-0.06,-0.143,-0.171,-0.199
24/07/2018,0:00:00,4.063,0.715,-0.06,-0.143,-0.171,-0.199
24/07/2018,2:00:00,1.534,0.687,-0.06,-0.143,-0.171,-0.199
24/07/2018,4:00:00,-0.116,0.687,-0.06,-0.143,-0.171,-0.199
24/07/2018,6:00:00,-0.451,0.687,-0.06,-0.143,-0.171,-0.199
24/07/2018,8:00:00,4.921,0.687,-0.06,-0.143,-0.171,-0.199
24/07/2018,10:00:00,15.414,0.687,-0.06,-0.143,-0.171,-0.199
24/07/2018,12:00:00,21.294,0.687,-0.06,-0.143,-0.171,-0.199
24/07/2018,14:00:00,25.016,0.687,-0.06,-0.143,-0.171,-0.199
24/07/2018,16:00:00,24.968,0.715,-0.06,-0.143,-0.171,-0.199
24/07/2018,18:00:00,22.8,0.687,-0.06,-0.143,-0.171,-0.199
24/07/2018,20:00:00,17.034,0.687,-0.06,-0.143,-0.171,-0.199
24/07/2018,22:00:00,9.731,0.687,-0.06,-0.143,-0.171,-0.199
25/07/2018,0:00:00,5.539,0.687,-0.06,-0.143,-0.171,-0.199
25/07/2018,2:00:00,3.195,0.687,-0.06,-0.143,-0.171,-0.199
25/07/2018,4:00:00,1.453,0.687,-0.06,-0.143,-0.171,-0.199
25/07/2018,6:00:00,1.262,0.687,-0.06,-0.143,-0.171,-0.199
25/07/2018,8:00:00,8.866,0.687,-0.06,-0.143,-0.171,-0.199
25/07/2018,10:00:00,20.103,0.715,-0.06,-0.143,-0.171,-0.199
25/07/2018,12:00:00,27.407,0.715,-0.06,-0.143,-0.171,-0.199
25/07/2018,14:00:00,30.444,0.715,-0.06,-0.143,-0.171,-0.199
25/07/2018,16:00:00,29.165,0.715,-0.06,-0.143,-0.171,-0.199
25/07/2018,18:00:00,26.695,0.715,-0.06,-0.143,-0.171,-0.199
25/07/2018,20:00:00,19.793,0.715,-0.06,-0.143,-0.171,-0.199
25/07/2018,22:00:00,12.678,0.742,-0.06,-0.143,-0.171,-0.199
26/07/2018,0:00:00,8.27,0.742,-0.06,-0.143,-0.171,-0.199
26/07/2018,2:00:00,5.334,0.742,-0.06,-0.143,-0.171,-0.199
26/07/2018,4:00:00,3.248,0.742,-0.06,-0.143,-0.171,-0.199
26/07/2018,6:00:00,2.77,0.742,-0.06,-0.143,-0.171,-0.199
26/07/2018,8:00:00,9.903,0.77,-0.06,-0.143,-0.171,-0.199
26/07/2018,10:00:00,21.318,0.77,-0.06,-0.143,-0.171,-0.199
26/07/2018,12:00:00,25.647,0.77,-0.06,-0.143,-0.171,-0.199
26/07/2018,14:00:00,32.098,0.797,-0.06,-0.143,-0.171,-0.199
26/07/2018,16:00:00,29.84,0.825,-0.06,-0.143,-0.171,-0.199
26/07/2018,18:00:00,25.817,0.825,-0.06,-0.143,-0.171,-0.199
26/07/2018,20:00:00,20.793,0.825,-0.06,-0.143,-0.171,-0.199
26/07/2018,22:00:00,13.112,0.825,-0.06,-0.143,-0.171,-0.199
27/07/2018,0:00:00,8.369,0.825,-0.06,-0.143,-0.171,-0.199
27/07/2018,2:00:00,5.591,0.825,-0.06,-0.143,-0.171,-0.199
27/07/2018,4:00:00,3.67,0.825,-0.06,-0.143,-0.171,-0.199
27/07/2018,6:00:00,2.85,0.825,-0.06,-0.143,-0.171,-0.199
27/07/2018,8:00:00,10.467,0.852,-0.06,-0.143,-0.171,-0.199
27/07/2018,10:00:00,22.92,0.88,-0.06,-0.143,-0.171,-0.199
27/07/2018,12:00:00,29.464,0.88,-0.06,-0.143,-0.171,-0.199
27/07/2018,14:00:00,33.053,0.907,-0.06,-0.143,-0.171,-0.199
27/07/2018,16:00:00,28.99,0.907,-0.06,-0.143,-0.171,-0.199
27/07/2018,18:00:00,25.21,0.934,-0.06,-0.143,-0.171,-0.199
27/07/2018,20:00:00,22.321,0.934,-0.06,-0.143,-0.171,-0.199
27/07/2018,22:00:00,13.69,0.934,-0.06,-0.143,-0.171,-0.199
28/07/2018,0:00:00,9.262,0.934,-0.06,-0.143,-0.171,-0.199
28/07/2018,2:00:00,6.661,0.934,-0.06,-0.143,-0.171,-0.199
28/07/2018,4:00:00,4.921,0.934,-0.06,-0.143,-0.171,-0.199
28/07/2018,6:00:00,4.35,0.934,-0.06,-0.143,-0.171,-0.199
28/07/2018,8:00:00,12.268,0.962,-0.06,-0.143,-0.171,-0.199
28/07/2018,10:00:00,26.109,0.989,-0.06,-0.143,-0.171,-0.199
28/07/2018,12:00:00,31.561,0.989,-0.06,-0.143,-0.171,-0.199
28/07/2018,14:00:00,36.362,1.017,-0.06,-0.116,-0.171,-0.199
28/07/2018,16:00:00,33.73,1.017,-0.06,-0.116,-0.171,-0.199
28/07/2018,18:00:00,29.765,1.044,-0.06,-0.143,-0.171,-0.199
28/07/2018,20:00:00,24.363,1.044,-0.06,-0.143,-0.171,-0.199
28/07/2018,22:00:00,15.533,1.044,-0.06,-0.143,-0.171,-0.199
29/07/2018,0:00:00,13.93,1.044,-0.06,-0.143,-0.171,-0.199
29/07/2018,2:00:00,11.224,1.071,-0.06,-0.143,-0.171,-0.199
29/07/2018,4:00:00,10.663,1.099,-0.06,-0.143,-0.171,-0.199
29/07/2018,6:00:00,8.866,1.099,-0.06,-0.143,-0.171,-0.199
29/07/2018,8:00:00,14.266,1.099,-0.06,-0.143,-0.171,-0.199
29/07/2018,10:00:00,21.557,1.126,-0.06,-0.143,-0.171,-0.199
29/07/2018,12:00:00,27.653,1.153,-0.06,-0.116,-0.171,-0.199
29/07/2018,14:00:00,25.453,1.153,-0.06,-0.143,-0.171,-0.199
29/07/2018,16:00:00,24.315,1.18,-0.06,-0.143,-0.171,-0.199
29/07/2018,18:00:00,23.424,1.208,-0.06,-0.143,-0.171,-0.199
29/07/2018,20:00:00,15.127,1.18,-0.06,-0.143,-0.171,-0.199
29/07/2018,22:00:00,13.161,1.208,-0.06,-0.143,-0.171,-0.199
30/07/2018,0:00:00,10.883,1.208,-0.06,-0.143,-0.171,-0.199
30/07/2018,2:00:00,10.956,1.208,-0.06,-0.143,-0.171,-0.199
30/07/2018,4:00:00,12.195,1.235,-0.06,-0.143,-0.171,-0.199
30/07/2018,6:00:00,12.509,1.262,-0.06,-0.143,-0.171,-0.199
30/07/2018,8:00:00,14.122,1.262,-0.06,-0.143,-0.171,-0.199
30/07/2018,10:00:00,16.582,1.262,-0.06,-0.143,-0.171,-0.199
30/07/2018,12:00:00,17.201,1.289,-0.06,-0.143,-0.171,-0.199
30/07/2018,14:00:00,18.129,1.289,-0.06,-0.143,-0.171,-0.199
30/07/2018,16:00:00,17.772,1.317,-0.06,-0.143,-0.171,-0.199
